project_id,to_user_id,from_user_id,role,status,time_submitted,description,submitdate,rating,review_project_status,rating_details,review_context,currency,bid_amount,sealed,paid_amount,featured,id
18442761,30492358,6879551,freelancer,active,1548533471,"Excellent work with great recommendations. 
He provides regular communication and updates",1548533471,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18442761, 'context_name': 'Search Engine Optimization (SEO)', 'seo_url': 'projects/internet-marketing/Search-Engine-Optimization-SEO-18442761/'}","{'id': 3, 'code': 'AUD', 'sign': '$', 'name': 'Australian Dollar', 'exchange_rate': 0.7703, 'country': 'AU', 'is_external': False, 'is_escrowcom_supported': True}",135.0,False,270.0,False,12490773
18430646,30492358,18453337,freelancer,active,1548596813,great work!,1548596813,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18430646, 'context_name': 'SEO expert needed', 'seo_url': 'projects/internet-marketing/SEO-expert-needed-18430646/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",83.0,False,166.0,False,12492589
18442616,30492358,29734637,freelancer,active,1548662108,"Great SEO guy, will continue the work with him.",1548662108,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18442616, 'context_name': 'Project for Jai Kumar S. -- 2', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-18442616/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",4000.0,False,8000.0,False,12494951
18392872,30492358,18841332,freelancer,active,1548734982,It was great and the SEO work that he did achieved results.,1548734982,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18392872, 'context_name': 'Looking for someone to perform SEO in 2 words', 'seo_url': 'projects/internet-marketing/Looking-for-someone-perform-SEO/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",83.0,False,83.0,False,12498627
18496165,30492358,32545761,freelancer,active,1548772371,Perfect,1548772371,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18496165, 'context_name': 'Marketing/SEO', 'seo_url': 'projects/internet-marketing/Marketing-SEO-18496165/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",83.0,False,83.0,False,12500591
18537408,30492358,32739811,freelancer,active,1548868109,Great work and excellent communication! Look forward to working together again,1548868109,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18537408, 'context_name': 'Keyword research & onsite optimization ASAP', 'seo_url': 'projects/internet-marketing/Keyword-research-onsite-optimization/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",83.0,False,166.0,False,12505712
18387725,30492358,11274186,freelancer,active,1548972202,Freelancer did a great job at creating a lot of backlinks.,1548972202,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18387725, 'context_name': 'Advanced SEO for WordPress Website', 'seo_url': 'projects/wordpress/Advanced-SEO-for-WordPress-Website/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",75.0,False,75.0,False,12511095
18433858,30492358,32627573,freelancer,active,1549191574,Fantastic in every way. Thank you very much,1549191574,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18433858, 'context_name': 'SEO Rank on first page of Google', 'seo_url': 'projects/internet-marketing/SEO-Rank-first-page-Google-18433858/'}","{'id': 3, 'code': 'AUD', 'sign': '$', 'name': 'Australian Dollar', 'exchange_rate': 0.7703, 'country': 'AU', 'is_external': False, 'is_escrowcom_supported': True}",250.0,False,400.0,False,12519651
18193626,30492358,19668070,freelancer,active,1549270382,Good job,1549270382,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18193626, 'context_name': 'SEO Sportfishing Tourism Website BFA', 'seo_url': 'projects/internet-marketing/SEO-Sportfishing-Tourism-Website-BFA/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",83.0,False,83.0,False,12522704
18478613,30492358,7259986,freelancer,active,1549281941,"We just started with this job. Good communication, we will wait for the first results next month. ",1549281941,4.0,complete,"{'category_ratings': {'expertise': 4.0, 'professionalism': 4.0, 'communication': 4.0, 'quality': 4.0, 'hire_again': 4.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18478613, 'context_name': 'SEO link building', 'seo_url': 'projects/internet-marketing/SEO-link-building-18478613/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",83.0,False,246.0,False,12523381
18458964,30492358,32634625,freelancer,active,1549377265,Nice work would hire again,1549377265,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18458964, 'context_name': 'Marketing and ads', 'seo_url': 'projects/internet-marketing/Marketing-ads-18458964/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",250.0,False,250.0,False,12528210
18396727,30492358,32547444,freelancer,active,1549390113,Did a good job.,1549390113,3.8,complete,"{'category_ratings': {'expertise': 4.0, 'professionalism': 2.0, 'communication': 5.0, 'quality': 3.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'NO'}","{'review_type': 'project', 'context_id': 18396727, 'context_name': 'SEO Expert', 'seo_url': 'projects/internet-marketing/SEO-Expert-18396727/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",83.0,False,83.0,False,12528997
18438000,30492358,32636224,freelancer,active,1549395470,Despite of some disagreements mister Jai Kumar finished his work correctly.,1549395470,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18438000, 'context_name': 'Project for Jai Kumar S. -- 2', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-18438000/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",70.0,False,70.0,False,12529317
18547773,30492358,32884589,freelancer,active,1549523384,"Was expecting a bit more thought going into the project, which instead seemed to be a cut and paste. Some of the project was in german, and the language posed a problem to more thought through action.
To finish it all (and this is nothing to do with Jai), i receive invoices for 80 euro and then my credit card is charged 85 because of some fees that were very well hidden and poorly communicated by freelancer.com

[07 February, 2019] good and responsive

[07 February, 2019] great and hard worker",1549523384,4.0,complete,"{'category_ratings': {'expertise': 4.0, 'professionalism': 4.0, 'hire_again': 4.0, 'quality': 4.0, 'communication': 4.0}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 18547773, 'context_name': 'google ads, seo optimisation, website optimisation', 'seo_url': 'projects/internet-marketing/google-ads-seo-optimisation-website/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",8.0,False,160.0,False,12535270
18675811,30492358,33156150,freelancer,active,1549533996,Done Very Good JOb.THanks,1549533996,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18675811, 'context_name': 'SEO Linkbuilding - Intermarketing for one Germany Website', 'seo_url': 'projects/internet-marketing/SEO-Linkbuilding-Intermarketing-for-one/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",5000.0,False,5000.0,False,12535819
18631275,30492358,33065334,freelancer,active,1549538289,Great Job. Well done!,1549538289,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'NO', 'on_budget_display': 'NO'}","{'review_type': 'project', 'context_id': 18631275, 'context_name': 'SEO Expert - Victim of Bad SEO', 'seo_url': 'projects/internet-marketing/SEO-Expert-Victim-Bad-SEO/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",250.0,False,250.0,False,12536076
18173032,30492358,31183221,freelancer,active,1549548397,Best freelancer ever good job buddy I will hire again for all my work,1549548397,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18173032, 'context_name': 'Project for Jai Kumar S. -- 18/11/16 19:13:06', 'seo_url': 'projects/facebook-marketing/Project-for-Jai-Kumar/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",5000.0,False,5000.0,False,12536708
18173027,30492358,31183221,freelancer,active,1549548525,Good job as usual,1549548525,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18173027, 'context_name': 'Project for Jai Kumar S. -- 18/11/16 19:11:20', 'seo_url': 'projects/internet-marketing/Project-for-Jai-Kumar-18173027/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",5000.0,False,5000.0,False,12536714
18173043,30492358,31183221,freelancer,active,1549548573,"Excellent work done ,you are my permanent expert I will hire you again thanks bro",1549548573,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18173043, 'context_name': 'Seo link building for jai', 'seo_url': 'projects/internet-marketing/Seo-link-building-for-jai/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",5000.0,False,5000.0,False,12536722
18173068,30492358,31183221,freelancer,active,1549548639,Great great job best ever I found,1549548639,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18173068, 'context_name': 'Seo link building ,website promasation for jai', 'seo_url': 'projects/internet-marketing/Seo-link-building-website-promasation/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",5000.0,False,5000.0,False,12536727
18466728,30492358,26806303,freelancer,active,1549687909,Has done a great job - results are starting to happen ,1549687909,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18466728, 'context_name': 'seo for our website', 'seo_url': 'projects/internet-marketing/seo-for-our-website-18466728/'}","{'id': 3, 'code': 'AUD', 'sign': '$', 'name': 'Australian Dollar', 'exchange_rate': 0.7703, 'country': 'AU', 'is_external': False, 'is_escrowcom_supported': True}",300.0,False,1200.0,False,12543205
18484972,30492358,32421858,freelancer,active,1549694663,Thank you for link building campaign,1549694663,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18484972, 'context_name': 'Link Building Campaign for One Month', 'seo_url': 'projects/internet-marketing/Link-Building-Campaign-for-One/'}","{'id': 3, 'code': 'AUD', 'sign': '$', 'name': 'Australian Dollar', 'exchange_rate': 0.7703, 'country': 'AU', 'is_external': False, 'is_escrowcom_supported': True}",220.0,False,220.0,False,12543489
18498941,30492358,32777465,freelancer,active,1549903429,"very professional, and responsive.. gave me a very good description of the scoop of work needed",1549903429,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18498941, 'context_name': 'i need seo for my website', 'seo_url': 'projects/internet-marketing/need-seo-for-website-18498941/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",83.0,False,166.0,False,12552095
18704864,30492358,24507193,freelancer,active,1549908918,Great to work with! Vert happy with the work!! Will hire again!,1549908918,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 18704864, 'context_name': 'Project for Jai Kumar S.', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-18704864/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",50.0,False,55.0,False,12552523
